Date,Unnamed: 0,Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
2023-05-22,5709,6081607200,4046,San Mateo,94403,San Mateo,-122.297491,37.5331702,15.52,28.01,25-30%,0.03,6.17,8.471089873,22.04,0.251,70.09,295.16,18.81,73.78,82.84,0.0,0.0,282.6343333,38.94,307.994893,8.68,13.5,74.37,84.45,95.92,0.0,0.0,1.0,13.12,0.0,0.0,32.86,4.04,27.22,39.65,41.06,5.06,54.12,7.83,12.43,11.6,46.08,6.7,46.44,19.4,30.28,1.6,2.59,21.2,65.48,37.02,3.84,30.69
2023-05-19,5712,6085503321,4872,Santa Clara,95148,San Jose,-121.8050669,37.3320129,15.5,27.97,25-30%,0.04,25.25,8.69086754,29.53,0.083,30.8,388.5,32.34,22.02,14.33,0.0,0.0,67.55506517,23.12,1397.812063,75.4,0.0,0.0,10.0,48.91,0.0,0.0,0.0,0.0,0.0,0.0,22.49,2.77,6.61,41.77,44.37,5.87,72.48,11.01,37.87,14.4,53.52,14.2,74.44,13.0,15.69,8.9,75.65,20.6,62.89,54.01,5.6,56.24
2023-12-10,5716,6055200302,2957,Napa ,94559,Napa,-122.2594555,38.2877477,15.48,27.92,25-30%,0.036,16.0,9.392605791,43.12,0.148,50.64,394.03,33.75,46.24,45.95,32.1,69.63,737.2550048,55.16,185.4494595,3.69,0.0,0.0,15.0,60.64,0.0,0.0,2.0,24.15,2.5,58.24,36.03,4.43,35.86,32.58,29.65,3.76,21.26,8.39,16.33,13.8,52.09,6.9,47.47,25.4,42.32,6.1,50.06,14.3,32.73,33.67,3.49,25.38
2023-11-06,5721,6001435200,4529,Alameda ,94541,Hayward,-122.0517821,37.6874049,15.46,27.86,25-30%,0.035,13.68,8.587521643,25.39,0.131,46.26,191.41,5.96,48.84,49.86,0.05,19.13,468.1293233,45.7,2145.700092,89.13,0.1,2.43,5.2,32.65,0.0,0.0,1.0,13.12,0.0,0.0,27.8,3.42,15.92,51.71,58.64,6.76,87.34,10.41,33.21,9.9,40.54,6.6,45.88,14.7,19.67,2.9,11.06,11.8,20.05,43.58,4.52,40.69
2023-09-10,5723,6075045200,6913,San Francisco,94118,San Francisco,-122.467999,37.7771137,15.46,27.83,25-30%,0.028,3.26,8.626131968,27.21,0.357,81.8,257.97,13.56,54.79,58.17,0.0,0.0,591.5029907,50.0,1958.245069,86.31,0.2,3.12,0.3,3.58,0.6,75.01,10.0,84.2,0.0,0.0,37.75,4.65,40.96,21.5,11.02,4.39,35.6,7.45,9.92,11.2,44.79,9.3,58.59,18.1,27.26,4.6,31.32,21.0,64.67,32.09,3.33,23.01
2023-07-29,5724,6001428600,3471,Alameda ,94501,Alameda,-122.2738461,37.766273,15.46,27.82,25-30%,0.027,0.63,9.262554883,41.44,0.073,27.07,108.41,3.93,28.03,21.43,0.0,0.0,565.1246745,48.87,408.268198,14.75,0.0,0.0,11.15,51.51,0.05,26.37,11.0,87.97,0.0,0.0,24.23,2.98,9.02,64.7,74.0,5.85,72.08,12.67,51.82,8.0,33.75,9.5,59.45,18.2,27.6,4.6,31.32,11.3,17.91,49.99,5.18,50.26
2023-08-19,5725,6097150612,4628,Sonoma ,94954,Petaluma,-122.5331126,38.2110204,15.46,27.81,25-30%,0.032,8.79,7.841571756,12.0,0.031,10.85,584.27,56.35,9.82,3.83,17.23,64.29,188.3216654,33.83,1096.495889,63.79,8.0,56.2,47.05,89.62,0.25,58.79,17.0,96.76,20.4,98.31,47.79,5.88,69.65,31.58,27.83,3.75,21.08,10.37,32.79,5.4,22.77,3.1,24.67,14.4,19.07,4.6,31.32,11.7,19.47,25.35,2.63,13.86
2023-04-05,5726,6055201500,1984,Napa ,94574,Saint Helena,-122.4673524,38.476171,15.44,27.79,25-30%,0.036,14.84,7.629010908,10.48,0.057,20.63,886.11,94.61,52.19,54.09,87.48,76.33,79.27709963,24.25,666.1276519,33.4,7.0,52.96,9.0,45.21,0.0,0.0,5.0,52.0,11.0,92.61,43.57,5.36,58.11,25.31,17.01,4.29,33.44,6.23,4.36,12.6,48.99,7.8,51.64,18.0,27.01,5.7,44.89,10.4,13.89,27.78,2.88,17.06
2023-10-08,5733,6001441800,7359,Alameda ,94536,Fremont,-121.9915834,37.5591933,15.42,27.7,25-30%,0.036,16.27,8.469502352,21.99,0.416,85.8,203.34,7.21,31.69,26.0,0.0,0.0,127.016332,29.87,943.7493037,54.61,14.65,76.63,13.2,56.42,0.0,0.0,1.0,13.12,0.0,0.0,29.89,3.68,20.46,39.55,40.85,6.23,79.41,11.49,42.05,6.3,26.71,6.3,44.37,16.0,22.39,3.7,19.73,11.9,20.5,40.42,4.19,36.07
2023-04-30,5739,6013324001,5773,Contra Costa,94597,Walnut Creek,-122.0560841,37.9387253,15.38,27.63,25-30%,0.037,17.05,8.915691243,35.47,0.298,76.22,252.41,9.97,30.38,24.25,0.0,6.52,898.5199992,59.06,2600.245567,93.45,9.0,60.78,59.5,92.89,0.1,41.46,1.0,13.12,0.0,0.0,40.72,5.01,49.87,20.45,9.76,4.99,52.01,6.5,5.43,6.8,28.84,8.2,53.76,14.5,19.28,4.3,27.44,18.7,54.68,29.6,3.07,19.41
2023-02-10,5742,6001427800,5052,Alameda ,94501,Alameda,-122.2690581,37.7714922,15.37,27.59,25-30%,0.027,0.56,9.406277204,43.26,0.222,65.82,108.41,3.93,68.58,77.27,0.0,0.0,580.9436747,49.46,494.7610798,20.5,2.25,29.44,65.7,94.04,0.15,50.18,12.0,90.16,0.0,0.0,39.32,4.84,45.85,64.7,74.0,2.74,6.4,12.67,51.82,8.6,35.95,2.3,18.31,11.7,12.93,2.6,8.26,9.5,10.5,30.63,3.18,20.96
2023-10-27,5752,6001407700,4288,Alameda ,94619,Oakland,-122.1931965,37.7765228,15.32,27.47,25-30%,0.029,5.26,8.831343231,33.59,0.226,66.43,108.41,3.93,71.87,80.86,0.0,0.0,581.0306702,49.48,282.6156138,7.4,0.0,0.0,11.65,52.67,0.0,0.0,0.0,0.0,0.0,0.0,24.09,2.97,8.77,83.45,87.11,7.84,95.83,9.36,24.1,6.9,29.21,0.8,4.97,19.2,29.9,3.8,20.89,21.9,68.2,49.83,5.17,50.03
2023-12-12,5754,6055201800,1745,Napa ,94558,Napa,-122.2866466,38.6404729,15.31,27.44,25-30%,0.04,24.14,6.708099463,5.7,0.005,2.08,885.01,94.53,24.42,16.92,2.99,50.75,21.6169666,15.38,63.35720256,0.4,4.0,39.89,7.2,39.7,0.0,0.0,5.0,52.0,8.0,86.86,32.06,3.95,25.21,45.51,49.68,0.0,0.0,13.58,57.89,12.0,47.38,3.6,28.16,21.8,35.44,7.0,60.24,12.6,23.64,37.41,3.88,31.51
2023-08-28,5755,6085504102,5690,Santa Clara,95127,San Jose,-121.8149477,37.3640773,15.29,27.43,25-30%,0.04,24.42,8.600512028,26.05,0.049,17.26,289.69,18.44,78.38,87.68,0.0,0.0,71.044899,23.54,346.4057462,10.81,0.0,0.0,1.3,10.84,0.0,0.0,1.0,13.12,0.0,0.0,18.95,2.33,3.04,58.38,67.14,7.12,90.94,15.09,66.77,26.8,75.27,18.8,84.28,22.8,37.37,4.6,31.32,13.7,29.45,63.24,6.56,70.33
2023-11-30,5759,6085506501,7132,Santa Clara,95117,San Jose,-121.9560416,37.2980229,15.28,27.38,25-30%,0.038,19.91,8.284943636,17.81,0.106,39.04,289.69,18.44,57.58,62.12,0.0,0.0,107.6626002,27.98,1167.517607,67.3,1.1,19.43,2.0,16.54,0.0,0.0,1.0,13.12,0.0,0.0,24.32,2.99,9.2,21.83,11.58,5.18,57.1,6.34,4.7,16.9,58.54,21.1,87.59,38.9,64.2,7.9,68.44,31.0,91.12,49.22,5.1,49.17
2023-07-28,5763,6095250106,4802,Solano ,94591,Vallejo,-122.1822552,38.1382068,15.26,27.33,25-30%,0.035,14.35,8.772935974,32.1,0.051,18.47,626.52,59.73,9.8,3.8,2.42,49.21,2071.673299,73.81,1178.814419,67.84,0.0,0.0,10.0,48.91,0.0,0.0,1.0,13.12,0.0,0.0,30.74,3.78,22.1,82.76,86.89,3.79,21.82,12.48,50.32,6.4,27.19,2.9,23.01,14.2,18.64,6.3,52.65,6.1,2.48,38.9,4.03,33.69
2023-03-31,5767,6001444200,7028,Alameda ,94560,Newark,-122.045728,37.5425433,15.24,27.28,25-30%,0.035,13.33,8.535631506,23.77,0.176,57.54,203.34,7.21,41.85,39.81,0.01,9.56,126.6590017,29.83,491.7205276,20.28,1.75,24.83,46.0,89.34,0.095,30.9,0.0,0.0,0.0,0.0,26.45,3.26,13.14,66.86,76.12,4.71,44.21,15.12,67.0,11.1,44.32,10.2,62.3,12.8,15.2,2.9,11.06,8.2,6.56,45.17,4.68,43.03
2023-06-25,5768,6075025200,5407,San Francisco,94110,San Francisco,-122.4142164,37.7437089,15.24,27.26,25-30%,0.028,1.9,8.624771707,27.16,0.715,95.74,257.97,13.56,64.56,72.03,0.0,0.0,478.3166606,46.01,734.2034545,39.09,0.2,3.12,23.5,73.65,0.5,70.25,0.0,0.0,1.5,39.94,37.09,4.57,38.98,64.8,74.21,3.34,13.55,10.78,36.42,7.3,30.78,1.6,11.96,13.8,17.65,4.5,29.9,12.8,24.78,32.2,3.34,23.18
2023-12-30,5769,6001422800,9155,Alameda ,94704,Berkeley,-122.259979,37.8667875,15.24,27.25,25-30%,0.029,4.6,9.189519339,40.47,0.613,93.24,108.41,3.93,53.05,55.58,0.0,0.0,963.6566773,60.35,143.5907225,2.28,3.5,36.17,21.3,71.16,0.425,65.21,1.0,13.12,0.0,0.0,34.08,4.2,30.67,11.79,1.42,,,7.38,9.57,4.2,17.34,2.1,16.42,79.0,99.02,12.4,90.39,47.1,99.67,35.03,3.63,27.54
2023-04-02,5774,6075060400,1557,San Francisco,94132,San Francisco,-122.4911286,37.7223022,15.22,27.19,25-30%,0.028,3.95,8.353679068,19.17,0.484,89.27,377.87,31.43,37.28,33.27,0.0,0.0,386.7796631,43.2,1141.900882,66.03,6.0,49.09,5.5,33.92,0.025,16.41,2.0,24.15,0.0,0.0,32.1,3.95,25.33,37.99,37.94,5.13,55.85,9.87,28.61,0.8,1.23,3.1,24.67,24.1,39.85,2.5,7.62,33.4,94.12,37.15,3.85,31.03
2023-04-19,5781,6075010400,4430,San Francisco,94133,San Francisco,-122.4075581,37.8022725,15.17,27.1,25-30%,0.028,1.12,8.726242016,30.88,2.412,99.91,257.97,13.56,65.36,73.04,0.0,0.0,669.0993245,52.93,533.0768017,23.48,8.5,57.37,21.6,71.56,0.525,71.77,11.0,87.97,0.0,0.0,43.82,5.39,58.83,31.45,27.59,3.88,23.92,6.79,6.67,6.4,27.19,3.4,27.02,15.9,22.12,6.8,58.19,15.6,39.75,27.12,2.81,16.2
2023-01-18,5784,6075032802,4355,San Francisco,94122,San Francisco,-122.4812305,37.7530955,15.16,27.06,25-30%,0.028,3.47,8.611591681,26.63,0.458,87.94,257.97,13.56,71.24,80.22,0.0,0.0,518.161672,47.25,2452.63802,92.18,0.1,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,3.62,19.46,18.24,6.83,8.46,97.9,5.88,2.9,8.0,33.75,11.1,65.59,16.3,23.18,5.6,43.81,19.4,57.88,40.36,4.18,35.95
2023-07-03,5785,6085502800,4432,Santa Clara,95124,San Jose,-121.9230172,37.2556691,15.16,27.05,25-30%,0.039,22.51,8.118638424,15.12,0.251,70.08,289.69,18.44,57.84,62.41,0.02,14.97,67.7484347,23.17,1330.679286,73.24,12.0,70.69,15.0,60.64,0.05,26.37,0.0,0.0,0.0,0.0,35.51,4.37,34.41,30.75,26.33,6.08,76.82,9.3,23.59,7.7,32.46,8.4,54.47,9.1,7.36,2.5,7.62,12.1,21.34,33.45,3.47,24.98
2023-12-19,5786,6081604000,3371,San Mateo,94066,San Bruno,-122.4206868,37.6234201,15.16,27.04,25-30%,0.029,4.48,8.611185729,26.56,0.152,51.66,254.87,11.1,67.93,76.33,0.0,0.0,248.6019999,37.2,1575.322684,79.59,0.1,2.43,16.4,63.32,0.0,0.0,0.0,0.0,0.5,20.37,29.65,3.65,20.0,60.96,70.26,4.56,40.11,12.79,52.73,7.1,30.02,5.0,37.57,13.7,17.34,4.4,28.48,10.7,15.28,40.05,4.15,35.52
2023-03-15,5795,6001403702,1898,Alameda ,94610,Oakland,-122.2520804,37.8095265,15.07,26.92,25-30%,0.028,0.66,9.589680531,45.4,0.388,84.07,108.41,3.93,44.2,42.83,0.0,0.0,686.4393412,53.61,2012.918671,87.29,0.0,0.0,36.05,84.66,0.0,0.0,11.0,87.97,0.0,0.0,37.99,4.68,41.78,45.7,49.99,2.52,4.71,9.39,24.55,,,4.4,33.76,22.9,37.65,3.7,19.73,18.1,51.91,31.09,3.22,21.63
2023-03-25,5803,6013304003,4044,Contra Costa,94505,Discovery Bay,-121.577453,37.9016812,15.03,26.82,25-30%,0.045,42.0,8.877928854,34.67,0.032,11.34,597.54,57.27,22.68,15.01,111.87,77.94,178.6961301,33.25,387.3698015,13.39,0.0,0.0,0.0,0.0,0.0,0.0,11.0,87.97,0.0,0.0,29.6,3.64,19.9,33.56,31.24,7.33,92.71,12.61,51.32,2.9,10.31,0.0,0.0,14.5,19.28,4.9,35.13,15.9,41.03,39.79,4.13,35.12
2023-06-01,5807,6075035300,7309,San Francisco,94116,San Francisco,-122.4978433,37.7425001,15.02,26.77,25-30%,0.028,3.86,8.64130075,27.87,0.152,51.8,257.97,13.56,70.09,79.07,0.0,0.0,470.2013346,45.76,1144.661461,66.14,0.1,2.43,0.75,6.99,0.0,0.0,2.0,24.15,0.0,0.0,26.24,3.23,12.72,29.44,23.99,6.1,77.19,8.69,18.52,19.1,62.58,23.1,90.14,20.8,33.25,2.2,5.53,19.3,57.53,44.85,4.65,42.59
2023-03-17,5809,6085512020,7751,Santa Clara,95136,San Jose,-121.8361097,37.2720223,15.01,26.75,25-30%,0.04,24.7,8.33417411,18.84,0.173,56.95,414.47,37.95,32.09,26.65,0.0,0.0,51.07773333,21.48,1147.600991,66.29,0.9,13.01,25.0,75.62,0.0,0.0,0.0,0.0,0.0,0.0,26.98,3.32,14.24,33.57,31.27,5.4,62.11,8.86,19.95,11.2,44.79,7.6,50.92,24.3,40.16,,,20.3,61.84,43.6,4.52,40.73
2023-03-30,5810,6085505500,4245,Santa Clara,95050,Santa Clara,-121.9620692,37.347132,15.0,26.73,25-30%,0.037,17.9,8.397497432,20.25,0.249,69.87,428.22,39.53,63.62,70.76,0.0,0.0,115.8190002,28.78,895.1530184,51.13,4.5,42.96,42.75,87.97,0.01,8.74,2.0,24.15,0.0,0.0,35.77,4.4,35.05,26.78,19.65,5.08,54.62,10.22,31.68,6.6,27.97,3.9,30.19,14.9,20.19,3.8,20.89,18.3,52.83,32.87,3.41,24.05
2023-03-26,5811,6085504101,4953,Santa Clara,95127,San Jose,-121.8203847,37.3693396,14.99,26.72,25-30%,0.04,24.01,8.506959732,22.97,0.068,25.23,289.69,18.44,78.98,88.26,0.0,0.0,73.33253223,23.7,419.944277,15.48,0.0,0.0,2.3,17.76,0.0,0.0,1.0,13.12,0.0,0.0,20.23,2.49,4.06,58.38,67.14,4.34,34.46,15.09,66.77,30.7,80.07,6.2,43.95,38.1,63.08,10.4,83.57,13.7,29.45,58.07,6.02,62.37
2023-02-06,5812,6097151301,4874,Sonoma ,94928,Rohnert Park,-122.7001886,38.3342135,14.99,26.71,25-30%,0.031,7.93,7.704625108,11.0,0.167,55.54,618.95,59.08,41.0,38.61,0.0,5.16,0.0033261,0.7,936.8078794,54.21,0.0,0.0,7.5,41.13,0.0,0.0,6.0,59.92,2.0,51.98,29.55,3.64,19.81,36.2,35.26,3.22,11.64,10.62,35.09,16.0,56.7,10.9,64.83,29.4,49.79,5.2,39.12,17.8,50.44,39.75,4.12,35.03
2023-07-07,5813,6085504316,4967,Santa Clara,95131,San Jose,-121.8708475,37.3868655,14.99,26.7,25-30%,0.039,20.86,8.662708796,28.57,0.505,90.07,289.69,18.44,35.97,31.55,0.0,0.0,123.0391006,29.54,2074.194598,88.21,3.5,36.17,7.5,41.13,0.25,58.79,0.0,0.0,0.0,0.0,34.68,4.27,32.26,21.1,10.56,4.37,35.23,7.61,10.9,12.7,49.24,17.8,82.69,13.2,16.18,8.1,70.02,13.1,26.16,33.88,3.51,25.65
2023-11-17,5815,6085512313,3914,Santa Clara,95037,Morgan Hill,-121.653281,37.1159266,14.98,26.67,25-30%,0.042,31.71,6.850124247,6.3,0.125,44.47,556.74,53.86,48.46,49.31,0.05,18.73,14.9200665,12.65,1029.916869,59.89,3.75,36.92,15.25,61.02,0.075,30.23,0.0,0.0,0.0,0.0,31.62,3.89,24.12,38.04,38.04,2.99,9.08,14.42,62.95,13.1,50.25,4.4,33.76,21.1,33.81,1.8,3.31,21.5,66.72,37.13,3.85,30.96
2023-07-09,5817,6085504416,3803,Santa Clara,95035,Milpitas,-121.8760953,37.4206966,14.98,26.65,25-30%,0.039,21.14,8.391480516,20.1,0.289,75.23,255.8,11.25,39.8,36.76,0.0,0.0,107.461703,27.93,1613.682225,80.38,29.45,91.12,14.25,58.2,0.12,43.83,0.0,0.0,0.0,0.0,35.61,4.38,34.62,22.48,12.46,5.75,69.99,8.72,18.83,10.9,43.66,17.9,82.88,12.1,13.81,2.4,6.9,10.3,13.53,32.96,3.42,24.14
2023-06-28,5818,6085512025,3247,Santa Clara,95136,San Jose,-121.8523356,37.260732,14.98,26.63,25-30%,0.04,24.26,8.26511597,17.49,0.136,47.47,289.69,18.44,43.26,41.63,0.0,0.0,48.4961662,21.13,1939.778686,86.05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.11,0.0,0.0,23.65,2.91,8.09,41.51,43.91,8.78,98.43,11.86,44.85,9.5,39.11,5.6,40.8,9.9,9.05,3.3,15.05,25.9,80.33,49.63,5.15,49.8
2023-08-02,5825,6081607500,5373,San Mateo,94403,San Mateo,-122.2997437,37.5467375,14.93,26.54,25-30%,0.03,5.94,8.557599818,24.38,0.658,94.69,295.43,18.93,53.24,56.01,0.0,0.0,286.6829936,39.16,2551.159255,93.06,9.0,60.78,116.0,97.56,0.0,0.0,11.0,87.97,0.0,0.0,44.1,5.43,59.58,42.33,45.16,3.38,14.22,8.3,15.45,3.7,14.61,7.6,50.92,16.9,24.43,4.0,23.29,13.3,27.35,26.53,2.75,15.42
2023-08-12,5837,6013384000,3872,Contra Costa,94530,El Cerrito,-122.3121629,37.9340267,14.87,26.39,25-30%,0.03,6.65,8.956802218,36.37,0.337,80.0,108.41,3.93,63.45,70.55,0.0,7.2,1925.956645,72.65,628.8669325,30.5,11.5,67.29,8.25,43.25,0.0,0.0,2.0,24.15,0.0,0.0,34.63,4.26,32.17,40.06,41.64,5.86,72.32,8.25,15.1,3.4,13.09,7.0,48.14,13.8,17.65,3.2,14.05,13.5,28.43,33.65,3.49,25.31
2023-07-01,5839,6041104300,1631,Marin ,94949,Novato,-122.4996767,38.0772539,14.86,26.37,25-30%,0.031,8.09,8.503771033,22.89,0.012,4.42,386.73,31.93,35.93,31.48,0.0,0.0,195.9536641,34.24,3445.082288,97.58,8.0,56.2,11.75,53.03,0.3,61.73,10.0,84.2,0.0,0.0,36.23,4.46,36.38,21.41,10.9,7.25,92.11,5.17,1.33,2.5,8.21,1.5,11.19,13.8,17.65,7.9,68.44,16.1,42.04,32.14,3.33,23.06
2023-12-28,5846,6085512312,3388,Santa Clara,95037,Morgan Hill,-121.6429002,37.1331658,14.84,26.28,25-30%,0.043,32.81,7.062607659,7.04,0.516,90.5,516.56,50.31,30.77,24.74,8.62,59.74,16.61453343,13.27,1652.656532,81.1,0.1,2.43,2.5,18.91,0.075,30.23,0.0,0.0,2.0,51.98,36.86,4.54,38.26,38.04,38.04,2.82,7.17,14.42,62.95,6.7,28.34,2.0,15.38,16.5,23.58,4.9,35.13,14.3,32.73,31.54,3.27,22.24
2023-05-14,5851,6097150902,3247,Sonoma ,94952,Petaluma,-122.6532628,38.2443637,14.81,26.22,25-30%,0.031,8.04,7.870316881,12.21,0.103,38.1,658.23,63.1,40.16,37.25,0.03,16.26,114.3293686,28.66,714.8010613,37.36,4.6,43.32,20.5,69.9,0.0,0.0,5.0,52.0,0.5,20.37,32.45,3.99,26.25,45.5,49.66,4.06,28.07,14.6,64.16,2.4,7.63,1.7,12.7,17.2,25.25,4.6,31.32,16.5,44.3,35.77,3.71,28.6
2023-08-21,5853,6085509500,5625,Santa Clara,94041,Mountain View,-122.0896549,37.3944414,14.8,26.19,25-30%,0.035,13.01,8.196407601,16.29,0.352,81.31,426.1,39.02,48.29,49.09,0.0,0.0,95.72429913,26.5,1113.940009,64.71,25.2,88.71,19.75,68.58,0.0,0.0,4.0,44.59,0.0,0.0,37.62,4.63,40.44,14.86,3.66,4.31,33.95,6.42,5.02,14.7,54.29,12.6,70.23,24.1,39.85,2.7,9.23,20.8,63.7,30.83,3.2,21.24
2023-03-31,5858,6001450400,6879,Alameda ,94568,Dublin,-121.9324146,37.7126931,14.78,26.13,25-30%,0.04,23.83,8.581425857,25.18,0.597,92.92,367.76,30.12,35.97,31.53,0.0,0.0,351.0620117,41.99,1917.843625,85.73,0.7,10.98,39.3,86.29,0.0,0.0,0.0,0.0,0.0,0.0,34.09,4.2,30.72,26.01,18.27,5.84,71.79,7.48,10.08,6.4,27.19,,,13.2,16.18,7.3,63.28,14.1,31.55,33.96,3.52,25.79
2023-10-28,5861,6013307101,4340,Contra Costa,94509,Antioch,-121.8155925,37.9865794,14.76,26.09,25-30%,0.042,30.3,8.659986462,28.38,0.025,8.85,238.46,8.65,42.78,41.05,0.0,0.0,391.921992,43.31,890.9794857,50.85,0.0,0.0,1.2,10.26,0.0,0.0,0.0,0.0,0.0,0.0,18.3,2.25,2.53,171.45,99.49,4.42,36.41,23.43,95.83,7.2,30.45,5.4,39.82,34.3,57.84,9.9,81.27,14.9,36.2,63.18,6.55,70.25
2023-09-19,5864,6097153809,4380,Sonoma ,95403,Santa Rosa,-122.7812918,38.5331527,14.74,26.05,25-30%,0.033,11.21,7.10755247,7.28,0.164,54.62,739.89,77.5,24.03,16.55,89.9,76.54,0.02315235,1.74,862.2131885,48.66,8.45,56.99,1.5,13.28,0.125,46.92,2.0,24.15,7.65,84.9,39.59,4.87,46.58,30.72,26.22,3.39,14.38,9.04,21.44,16.6,57.98,1.4,10.45,25.5,42.55,6.1,50.06,13.3,27.35,29.18,3.03,18.75
2023-10-28,5866,6085504307,5430,Santa Clara,95132,San Jose,-121.8525944,37.390685,14.74,26.03,25-30%,0.039,22.0,8.49868585,22.66,0.164,54.74,289.69,18.44,29.6,23.44,0.0,0.0,99.10960133,27.11,1366.863246,74.38,0.0,0.0,15.0,60.64,0.0,0.0,0.0,0.0,0.0,0.0,24.27,2.99,9.09,28.28,22.36,6.26,79.79,9.39,24.55,8.2,34.69,19.2,84.87,16.2,22.91,7.6,65.94,19.0,56.13,47.57,4.93,46.68
2023-01-10,5868,6081603900,5551,San Mateo,94066,San Bruno,-122.417143,37.614031,14.73,26.0,25-30%,0.029,4.59,8.501959287,22.83,0.13,45.77,532.76,51.68,66.01,73.97,0.0,0.0,244.9596583,36.87,1450.441947,76.96,3.5,36.17,22.1,72.15,0.0,0.0,0.0,0.0,0.2,8.4,33.84,4.16,29.86,47.6,53.03,4.46,37.58,10.15,31.03,8.5,35.66,10.2,62.3,13.2,16.18,2.5,7.62,11.0,16.54,34.1,3.54,26.02
2023-09-11,5870,6001450752,6642,Alameda ,94588,Pleasanton,-121.8238089,37.718917,14.72,25.98,25-30%,0.042,31.43,8.258547231,17.27,0.052,18.89,473.92,46.03,4.54,0.96,6.82,57.38,202.388003,34.59,1269.289801,71.34,0.0,0.0,23.0,73.17,0.01,8.74,2.0,24.15,2.0,51.98,33.69,4.15,29.48,31.81,28.35,8.71,98.37,9.33,23.82,4.3,17.74,7.3,49.69,7.7,4.89,3.3,15.05,7.1,4.09,34.24,3.55,26.2
2023-06-06,5875,6097151100,5679,Sonoma ,94952,Petaluma,-122.752421,38.2711754,14.68,25.91,25-30%,0.03,7.04,7.171690385,7.57,0.005,2.14,788.39,86.26,46.77,46.72,5.56,55.52,28.5253671,17.08,443.8770446,16.94,0.0,0.0,45.5,89.15,0.0,0.0,7.0,68.85,17.5,97.24,36.95,4.55,38.63,43.61,47.01,2.45,4.08,13.95,59.88,6.1,25.95,2.5,19.93,17.7,26.43,4.6,31.32,12.4,22.67,31.12,3.23,21.66
2023-09-26,5877,6085512309,5236,Santa Clara,95037,Morgan Hill,-121.6086139,37.1301031,14.68,25.89,25-30%,0.043,34.67,6.842119334,6.24,0.085,31.55,576.23,55.8,36.1,31.72,841.26,88.0,13.65053337,12.22,1717.804947,82.29,0.5,8.76,1.5,13.28,0.025,16.41,2.0,24.15,1.2,34.69,35.03,4.31,33.12,37.44,37.2,4.23,32.0,14.01,60.28,6.6,27.97,1.9,14.42,9.3,7.79,2.3,6.24,19.0,56.13,32.84,3.4,24.04
2023-10-27,5880,6097152905,4582,Sonoma ,95403,Santa Rosa,-122.759351,38.4702328,14.66,25.85,25-30%,0.032,9.09,7.323618471,8.55,0.126,44.65,155.23,4.66,23.34,15.88,24.16,67.48,0.0105943,1.43,696.0182079,35.79,0.0,0.0,13.5,57.01,0.0,0.0,4.0,44.59,0.0,0.0,22.4,2.76,6.45,57.26,65.72,3.95,25.43,14.24,61.81,10.2,41.46,3.3,26.35,25.4,42.32,7.8,67.46,25.9,80.33,51.29,5.32,52.19
2023-05-07,5883,6001443301,4343,Alameda ,94539,Fremont,-121.9128679,37.4707218,14.65,25.81,25-30%,0.038,19.71,8.441122201,21.46,0.429,86.5,257.21,11.32,16.18,8.61,0.01,8.78,198.1359965,34.36,2217.859133,89.98,22.35,86.12,10.75,50.6,0.11,43.58,0.0,0.0,1.0,33.24,37.63,4.63,40.5,21.34,10.82,5.93,73.76,10.36,32.71,4.4,18.16,9.0,57.22,2.8,0.14,4.7,32.61,5.3,1.45,30.51,3.16,20.74
2023-03-10,5884,6041104102,5861,Marin ,94947,Novato,-122.5588729,38.0880631,14.65,25.8,25-30%,0.031,7.73,8.437278976,21.33,0.202,62.4,172.55,4.94,45.73,45.08,0.0,0.0,153.2280019,31.76,1699.66893,81.96,6.15,49.4,18.25,66.49,0.0,0.0,1.0,13.12,0.0,0.0,29.87,3.68,20.4,32.32,29.32,5.65,67.92,7.73,11.84,4.8,20.01,4.3,33.01,37.5,62.34,2.3,6.24,26.1,80.86,38.43,3.98,33.11
